ID,commenterID,articleID,comment,likes,commentID,replyID,date
6029,3625,290,"Are they sorry they got caught, what are they sorry about. Miriam O Callaghan is on Prime Time every night discussing covid social distancing etc. Then does this and says sorry.. …. Sorry ,I got caught..get her off the airways who wants to listen to her now.",165,9276142,9276142,"Mon 1:58 PM"
6030,3611,290,"@Edel O’Dea: you mean no more occallaghan!
Wow!",15,9276850,9276142,"18hours ago"
6031,3399,290,"Jaysus H . How about all the photos of Cavan and Tipp players on top of each other celebrating ? How about the photos of the rugby lads in a scrum or a ruck or a maul ? Or, all the soccer players hugging and kissing with their teammates / spitting constantly on the pitch ?? Absolute BS. Another sensationalist story.",159,9275856,9275856,"Mon 11:18 AM"
6032,3338,290,"What an overreaction. Please focus attention on more important items like ending lockdown.",129,9275809,9275809,"Mon 10:55 AM"
6033,3559,290,"@Mr Wilde: Here Here",6,9277093,9275809,"15hours ago"
6034,3358,290,"I don’t have an issue with a very impromptu gathering in the workplace for someone leaving. However, the minimum expected from everyone in Ireland is social distancing. The arrogance demonstrated by the RTE employees in the pictures in flouting social distancing rules is ludicrous.",232,9275737,9275737,"Mon 10:09 AM"
6035,3626,290,"This is getting ridiculous!",230,9275725,9275725,"Mon 10:05 AM"
6036,3605,290,"@Roibeard Ó Riain: Agreed. The outrage and curtain twitching is becoming very tiresome. There seems to be hysterics about everything these days.",226,9275729,9275725,"Mon 10:06 AM"
6037,3247,290,"@Roibeard Ó Riain: It’s a pure waste of time as nothing will happen. Meetings about meetings and nothing else. When there is no accountability in the upper echelons of Irish society, there is no point in talking about what they are doing to do when they have no intention of doing anything.",148,9275738,9275725,"Mon 10:09 AM"
6038,3605,290,"@David Corrigan: Upper echelons? They read the news!",63,9275743,9275725,"Mon 10:11 AM"
6039,3247,290,"@JedBartlett: In their own heads, they are royals. It’s unfortunate but that’s what our TV license fee is financing.",88,9275746,9275725,"Mon 10:13 AM"
6040,3627,290,"@JedBartlett: In ireland people love to be angry. These comment sections and Joe Duffy made for people to give out and here am I giving out about people giving out, strange or what.",53,9275792,9275725,"Mon 10:46 AM"
6041,3611,290,"@David Corrigan: they all actually believe that they are talented.
The public feeds their inflated ego, s",17,9276848,9275725,"18hours ago"
6042,3628,290,"Have they resigned yet",76,9275831,9275831,"Mon 11:04 AM"
6043,3629,290,"Not to sound pompous but two of the people in the photo are public figures who are associated with delivering/promoting official messages on prevention of the spread of Covid-19. They are obliged to question people who make and break the ‘rules’. If they themselves decide to break those rules they can hardly take others to task.
It must also be galling for those who cannot go to funerals, celebrations, visit others in hospital etc to see this sort of thing.
Can I also say that I find it difficult to understand why close contact sports, enjoyable though they are to play and to watch, are allowed to continue while less strenuous and more sedate activities where social distancing could be adhered to are not?",74,9276056,9276056,"Mon 1:16 PM"
6044,3630,290,"How come there not fined ? Yet the amount of normal people that have been fined, yet a government state company they don’t get fined !!!! You couldn’t make this up",82,9275845,9275845,"Mon 11:15 AM"
6045,3631,290,"It’s a strange note given that the Taoiseach doesn’t adhere to these guidelines for promotional photos either.
Ah well, he’s already in the Dail
…",74,9275754,9275754,"Mon 10:18 AM"
6046,3632,290,"If everyone was adhering to the guidelines, covid would be gone by now..?",58,9275815,9275815,"Mon 10:57 AM"
6047,3633,290,"@Kieran Graham: Hate to break it to you but Covid will never be gone.",43,9275969,9275815,"Mon 12:32 PM"
6048,3386,290,"@Kieran Graham: I think we’re going to have to learn to live with this virus. Eradication looks very unlikely.",1,9277602,9275815,"3hours ago"
6049,3634,290,"3 months salary donated to suitable charity in lieu of flagrant contravention of social distance for those involved is the least the public can expect, abject remorse is all well & good, but hit them where it hurts",64,9275939,9275939,"Mon 12:05 PM"
6050,3535,290,"As long as Brian Hayes can still go to the Dail Bar for creamy pint on a daily basis..All is well
Living in a gangster paradise
They are laughing at us…",69,9276155,9276155,"Mon 2:04 PM"
6051,3635,290,"RTE pretty much the same as any other workplace at the moment in fairness. Social Distancing etiquette being ignored in work and shops as far as I can see.",53,9275785,9275785,"Mon 10:42 AM"
6052,3636,290,"@Lotus: Not where i work it isnt. Many people have left and retired in the last 9 months and a whip round was done but no party, no usual send off. Definitely not stuck together in photos.They clearly arent afraid of the virus, so why should we be?",122,9275796,9275785,"Mon 10:47 AM"
6053,3261,290,"@Pauline Gallagher: was your workplace defined as an essential service like RTE and all broadcasters were? I’m sure someone has departed virgin tv or newstalk et al in the last 7 months and had an impromptu presentation.",21,9275811,9275785,"Mon 10:55 AM"
6054,3509,290,"@Lotus: thats simply not true",20,9275832,9275785,"Mon 11:07 AM"
6055,3635,290,"@Damo:
In my experience it simply is",6,9275854,9275785,"Mon 11:18 AM"
6056,3636,290,"@David Clements: I work for the HSE",8,9276257,9275785,"Mon 3:10 PM"
6057,3635,290,"@Pauline Gallagher:
I was in Limerick UH last Thu and Fri. While waiting in the admissions area for 30 mins +- on both mornings I observed the following:
approx. only 20% of the people coming in were using the hand sanitation unit. No temp check station. No security/Covid officer to enforce the regulations. Pure joke. I pointed this out to 2 different Dr’s. Both shrugged their shoulders as If to say, “what can you do”
We actually manage the in-out flow of people to a construction site better than a hospital.",21,9276271,9275785,"23hours ago"
6058,3636,290,"@Lotus: Well i work in a community care building, not a hospital. Was this at hand stations in the admissions area or at the front door? perhaps there was a man ensuring that people didn’t enter the building without using it? if not then that a problem. The doctors in fairness may or may not flag what you observed, but its not really their job",8,9276309,9275785,"23hours ago"
6059,3637,290,"lots of criticism here about the RTE so called impromptu retirement event (not sure if it was so impromptu, maybe RTE always hang up balloons etc, around their public areas) but the real issue here is the non acceptance of many of the Public Health guidelines for level 5…look at the guidelines being flouted in Cork and Dublin over the weekend. I can understand that the hospitality sector are fighting for their livelihoods but takeaway pints encourage flouting of the guidelines. When the pubs reopened last time they complied with the guidelines…problem is the customers didn’t when they left. Truth is alcohol dulls our sense of responsibility",41,9275849,9275849,"Mon 11:16 AM"
6060,3472,290,"They erred and admitted it, there are far worse examples of ‘erring’ out there & wait till the Christmas and new year parties. Focus on your own behavour.",38,9275872,9275872,"Mon 11:28 AM"
6061,3638,290,"There’s something depressing about some woman retiring, having a nice party, smiling for a picture and then having her face plastered around the internet.
This constant misery and outrage over every little thing isn’t doing anyone any good.",47,9276380,9276380,"22hours ago"
6062,3639,290,"Let’s be honest rte set the standards with Sean o Rourke when they decided not to go ahead with his new program, why because of golfgate.as Charlie bird said what must Sean be thinking.",33,9276719,9276719,"19hours ago"
6063,3640,290,"Who among us hasn’t made a mistake or worse they have apologised we either accept it or not if we do it’s over if we don’t you have problems hardly worth chopping heads off.",38,9275923,9275923,"Mon 11:58 AM"
6064,3641,290,"I bet RTE know how to furlough an elephant (in the room)",35,9275928,9275928,"Mon 12:00 PM"
6065,3642,290,"And what will happen. Jack s… that’s what.",30,9275937,9275937,"Mon 12:04 PM"
6066,3453,290,"Why are they dragging this out. Sack them. We give them enough.",31,9276749,9276749,"19hours ago"
6067,3643,290,"The court finds you guilty, 20 public disapprovals with 5 interview apologies",30,9275772,9275772,"Mon 10:36 AM"
6068,3644,290,"And rightly so. Why should there be 1 rule for some and not for others. Saying sorry doesnt make it ok…",29,9276415,9276415,"22hours ago"
6069,3645,290,"Drain the RTE swamp",32,9276900,9276900,"18hours ago"
6070,3567,290,"People need to get overthemselves..we’ve all broken the rules once or twice over the last few months..they are not government…christ they hugged each other…move on …little to give out about dont we",27,9276233,9276233,"Mon 2:55 PM"
6071,3646,290,"Surely that’s a very young “retirement ” perhaps good retirement benefits at rte.",23,9276343,9276343,"23hours ago"
6072,3647,290,"Seriously, this is ridiculous, a complete non story.",51,9275805,9275805,"Mon 10:53 AM"
6073,3422,290,"The noise of pearl being clutched is deafening on this thread",17,9276763,9276763,"19hours ago"
6074,3648,290,"This incident seems to be taken way out of porpotion.",16,9276628,9276628,"20hours ago"
6075,3649,290,"Not a fan of scare mongering RTE who would have been up in arms if this had happened at TV3..but really mountains and molehills.",15,9276810,9276810,"19hours ago"
6076,3650,290,"Wonder if the vaccine will cure the perpetual moaning and finger pointing that we all seem to be suffering from?",17,9276819,9276819,"18hours ago"
6077,3549,290,"This is nonsense. Why Gardai would be spending their time here is beyond me.",20,9277013,9277013,"16hours ago"
6078,3651,290,"So is the Dail committee- judge jury and executioner in this country now – it’s crazy",20,9275917,9275917,"Mon 11:56 AM"
6079,3652,290,"Much ado about nothing",11,9276930,9276930,"17hours ago"
6080,3453,290,"Fair is fair",10,9275890,9275890,"Mon 11:42 AM"
6081,3441,290,"oho please . . . . .",10,9275732,9275732,"Mon 10:07 AM"
6082,3653,290,"“Social distancing controversy”, hilarious.",9,9277032,9277032,"16hours ago"
6083,3586,290,"O move on!",8,9276909,9276909,"18hours ago"
6084,3654,290,"AH SURE THEY BE GRAND,AIN’T THE SORRY SORRY SORRY",8,9276845,9276845,"18hours ago"
6085,3655,290,"We need to bring back the ducking stools to see who is or is not a witch.",12,9276479,9276479,"21hours ago"
6086,3449,290,"Ah sure it’s grand then, Micheal says it’s grand.. For them and for the Golf lads",6,9277017,9277017,"16hours ago"
6087,3427,290,"When you are part of the problem. And not part of the solution",6,9276832,9276832,"18hours ago"
6088,3656,290,"Really Terrible Excuses",5,9277092,9277092,"15hours ago"
6089,3653,290,"Send them to the Reeducation Camp immediately.",4,9277033,9277033,"16hours ago"
6090,3657,290,"I am OUTRAGED !!!",4,9277094,9277094,"15hours ago"
6091,3559,290,"Were they not in A work Bubble",3,9277091,9277091,"15hours ago"
6092,3658,290,"This is just a snap shot of what is going on around the country. This is why our numbers of people in hospitals are high and people have died (lord rest there soles) so many are suffering because they continue to do the right thing. Once level 5 is lifted god only knows how this will all turn out.",3,9277209,9277209,"8hours ago"
6093,3403,290,"They should all be fined individually and not as a group (RTE). because it would be the license fee holders who would pay at the end of the day",1,9277517,9277517,"4hours ago"
6094,3659,291,"Cant wait for the handover",238,9276976,9276976,"17hours ago"
6095,3660,291,"@Kyle: will be entertainment gold",117,9276995,9276976,"16hours ago"
6096,3659,291,"@deisecelt: popcorn at the ready",59,9277006,9276976,"16hours ago"
6097,3331,291,"@Kyle: news just in… Trump has officially conceeded. The transition begins tomorrow. Finally!!",24,9277095,9276976,"15hours ago"
6098,3661,291,"@Peter Cavey: nope",12,9277129,9276976,"15hours ago"
6099,3554,291,"@draintheswamp: …but you would have to admit that it doesn’t seem to be going Trump’s direction, does it?",21,9277154,9276976,"14hours ago"
6100,3662,291,"@draintheswamp: it’s gonna happen sooner than you think
https://www.bbc.com/news/election-us-2020-55052640",12,9277168,9276976,"14hours ago"
6101,3661,291,"@Diaspora’d: very much is. Trump saw ALL of this coming. I can’t believe Irish people know so little about him. They believe CNN and BBC and think they are on the same side?? God bless their innocence like my grandma used to say. This is good v evil, corruption, do people really think Obomber and the Clinton/Bush war machines are the good guys?? 9/11 wasnt a controlled demolition? Seriously? Trump got this.",7,9277260,9276976,"7hours ago"
6102,3663,291,"Melania hates Christmas. Another performance.",56,9277087,9277087,"15hours ago"
6103,3664,291,"I know one man probably the best man who wont be there. He delivers on his promises and wont lie or cheat people SANTA will skip the Trumps this year",42,9277065,9277065,"16hours ago"
6104,3514,291,"The tax dodger has just signalled that he’s a has-been. Good riddance to Don the con.",40,9277142,9277142,"14hours ago"
6105,3662,291,"@Martello Mulligan: he’s getting there.",8,9277169,9277142,"14hours ago"
6106,3407,291,"Nobody listening to Fauci, this will not end well for America",39,9277170,9277170,"14hours ago"
6107,3592,291,"The white house turning into a very black house before our very eyes.",28,9277120,9277120,"15hours ago"
6108,3665,291,Dillops,16,9276989,9276989,"17hours ago"
6109,3666,291,"I noticed above reference to the myth that America entered the war to save the world. Japan attacked at Pearl Harbor, Germany declared war on the USA. And in any event it was Russia who broke Germany .
America came out of the war richer and a GDP twice what it entered",15,9277344,9277344,"6hours ago"
6110,3667,291,"Is in it wonderful to see America self destruct and stop the murder of people all over the world",36,9277045,9277045,"16hours ago"
6111,3232,291,"@Christy Mc Carthy: “is in it”, are u attempting German there, the language u would have been speaking without the Americans help",25,9277117,9277045,"15hours ago"
6112,3554,291,"@Hugo Bugo: Привет..",18,9277162,9277045,"14hours ago"
6113,3661,291,"@Diaspora’d: kak dela Trump has been the most peaceful president in my lifetime but that earns him zero cred. Also fighting child and human trafficing and has drastically reduced pharma prices. Nobody cares because they are brainwashed. Orange man bad hysteria.",5,9277268,9277045,"7hours ago"
6114,3554,291,"@draintheswamp: Pharma prices definitely have not decreased under Trump…
https://www.washingtonpost.com/politics/2020/09/18/health-202-trump-keeps-claiming-he-lowered-prescription-drug-prices-that-is-largely-not-true/",12,9277334,9277045,"6hours ago"
6115,3668,292,"I still don’t understand these reports. How does a 15 year old go missing 5 days ago and it only appears on national media now (well at least I’ve only seen it now)",104,9277039,9277039,"16hours ago"
6116,3527,292,"@Paul: but it was reported 5 days ago, examiner, Cork Beo, The Journal even, but reports have been updated with new info and re-issued to try and help find her be keeping it high on the media agenda",60,9277141,9277039,"14hours ago"
6117,3669,293,"There’s only so much the people will take…a pish 2020 Christmas could be the straw that breaks NPHET’S back….so many of us have done our part and sacrificed so much. When we rebel as a nation…we do it in style.",118,9276968,9276968,"17hours ago"
6118,3480,293,"@Billy Big Baws: Rebel by spreading a virus among ourselves?",102,9276979,9276968,"17hours ago"
6119,3670,293,"Some very difficult decisions to be made especially where visiting the elder generation is concerned. It was a great Christmas but their last Christmas is not something anyone wants to be saying.",79,9276969,9276969,"17hours ago"
6120,3671,293,"@Seymour business: sadly for many it will be their last christmas anyway and a lonely one to boot for a concerned is a push too far.",50,9277062,9276969,"16hours ago"
6121,3672,293,"@Lydia McLoughlin: You’re exactly right. How many older people are going to die in loneliness of non covid related issues not having seen their children, grandkids, friends and neighbours.",16,9277283,9276969,"7hours ago"
6122,3227,293,"@Seymour business: There will be a lot who won’t see another Christmas from old age, other illnesses etc. Dint let it be their las Christmas alone. Loneliness is a horrible, horrible thing.",6,9277368,9276969,"6hours ago"
6123,3673,293,"Get drunk, get merry and enjoy it with family and friends. Covid can wait until after the festivities.",94,9276950,9276950,"17hours ago"
6124,3480,293,"@Sean Kelly: I’m sure it will",53,9276977,9276950,"17hours ago"
6125,3674,293,"We’re all adults responsible for our own behaviour and capable of making informed choices about same. There’s a ton of information out there to consider in doing so. Choose what feels right for you but choose wisely and considerately. No matter which way you choose to celebrate there will still be critics given the way lockdowns have polarised opinion. However you decide to celebrate it hope you make it out safely the other side. Surviving Christmas is risky at the best of times…",41,9276984,9276984,"17hours ago"
6126,3675,293,"Zero fecks either because it’s Christmas",31,9276943,9276943,"17hours ago"
6127,3597,293,"@Darren Byrne: That’s the Spirit",17,9276949,9276943,"17hours ago"
6128,3676,293,"We need the government to guarantee immortality anything short of that means we risk living in fear of death!",34,9277059,9277059,"16hours ago"
6129,3659,293,"I blame Sinn Fein",28,9276942,9276942,"17hours ago"
6130,3457,293,"Is any activity ever “zero risk?”",17,9277064,9277064,"16hours ago"
6131,3574,293,"Jeez, I never knew there was such a thing as “zero-risk” (from anything) anytime!",14,9277048,9277048,"16hours ago"
6132,3674,293,"@Tadhg O’Mahony: Absolutely! Even when you’re working from home it’s not safe. Those paper cuts can really hurt…",10,9277088,9277048,"15hours ago"
6133,3574,293,"@The Alchemist’s Head: Make sure your smoke alarm is working, will ya?",3,9277137,9277048,"14hours ago"
6134,3677,293,"There’s no ‘zero-risk’ option any year.",9,9277140,9277140,"14hours ago"
6135,3678,293,"Who says?",5,9277010,9277010,"16hours ago"
6136,3672,293,"There is rarely a 0 % risk of anything",3,9277279,9277279,"7hours ago"
6137,3679,294,"Unreal stuff. I’m still buzzing here today. A famous day for the Cavan men, such heart and resilience this year to win this. No one gave us a hope, but we did our thing anyway and won it. An Cabhán Abú!!",187,9276466,9276466,"21hours ago"
6138,3680,294,"@Andrew Taz Donohoe: Give up hope cuz the Dubs are going to give Cavan a hosing!",16,9276978,9276466,"17hours ago"
6139,3679,294,"@Anto Whelan: couldn’t care less, they can hardly take away our Ulster title which is what the above is about. All bonus territory from here out",22,9277425,9276466,"5hours ago"
6140,3681,294,"“And Cavan have won the Ulster championship for the 1st time since 1997″…. makes what little hair I have stand on end.
Great work from the underdogs since day 1, the buzz in the Cavan community here in Sydney is great. Lovely to have some happy news from home.
Now bring on the Dubs",121,9276750,9276750,"19hours ago"
6141,3682,294,"Would be typical of Cavan to win this year, at least they would have an excuse not to splash out on a party.",101,9276952,9276952,"17hours ago"
6142,3683,294,"@Sean Murnin: get lost",58,9276959,9276952,"17hours ago"
6143,3684,294,"Great article Emma",68,9276786,9276786,"19hours ago"
6144,3685,294,"Delighted for all the people of Cavan for this victory plus the author of this article who is also a Cavan woman.",91,9276957,9276957,"17hours ago"
6145,3686,294,"Brilliant game of skill and commitment from Cavan. Though some dubious decisions went against them and at least one very dubious Black card they never let it get to them.
As a proud Dub I look forward to a great game.
And I can assure you that the Dubs will not be in any way complacent. Of course they will be favourites but not in the players and managements minds. Good luck to Cavan.",41,9277106,9277106,"15hours ago"
6146,3687,294,"Wonderful article Emma, it played the game all over again",25,9277166,9277166,"14hours ago"
6147,3688,294,"Excellent article Emma. You summed it up perfectly for us all.",13,9277270,9277270,"7hours ago"
6148,3689,294,"Can there be a Fairy Tale in New York 1947 Famine Final, The only time Sam left Ireland. Will Cavan repeat this feat and lift the famine and exile of Sam from Cavan.",10,9277191,9277191,"9hours ago"
6149,3689,294,"Could there be a repeat of the Fairy Tale in New York 1947 Famine Final the only time Sam left Ireland. Dublin V Cavan, can Cavan dream and lift the history of famine and exile of Sam from the County of Cavan in 2020 in these strange time’s.",6,9277190,9277190,"10hours ago"
6150,3690,294,"20+20 =40",4,9277124,9277124,"15hours ago"
6151,3690,294,2020=40,1,9277121,9277121,"15hours ago"
6152,3691,296,"Keep an eye out folks, it’s getting cold out there. hope he is soon back with his family.",49,9277086,9277086,"15hours ago"
6153,3692,296,"O lord fingers crossed he will be fine",22,9277128,9277128,"15hours ago"
6154,3405,296,"On FB a woman in Liverpool took a man home with her because he seemed confused and lost. She had a photo of him posted drinking tea and having a sandwich at her house posted. He looks like this man.",23,9277046,9277046,"16hours ago"
6155,3693,296,"@Margaret Doyle: that post from liverpool is a few days old he was reunited with his family",19,9277073,9277046,"16hours ago"
6156,3405,296,"@Susan Obrien: Oh good Thanks for that. I thought he looked very like this man. I hope this man is home safe soon.",11,9277311,9277046,"6hours ago"
6157,3694,296,"May he rest in peace. Search finished. Not a positive outcome. Sadly.",6,9277843,9277843,"2hours ago"
6158,3592,297,"A lot of people will be getting a hefty tax bill.",123,9276853,9276853,"18hours ago"
6159,3695,297,"@Paul Gorry: they can pry my minimum wage waiter salary from my cold dead arsse",150,9276867,9276853,"18hours ago"
6160,3696,297,"@Paul Gorry: based on tax credits of 3300 per year it works out at €6.54 PAYE per week to be paid on €350 unless I’m missing something.",49,9276875,9276853,"18hours ago"
6161,3619,297,"@Sean Higgins: not too bad.",13,9276877,9276853,"18hours ago"
6162,3697,297,"@Paul Gorry: It’s free money essentially",17,9276918,9276853,"17hours ago"
6163,3592,297,"@Mark: iam actually with you mark. But make no mistake they will deffo pry your minimum wage waiter salary from your cold dead arsse",24,9277002,9276853,"16hours ago"
6164,3695,297,"@Paul Gorry: if the tax is calculated like Sean wrote above it won’t be bad. But they’d be short sighted to put heavy taxes on what are mostly poorly paid workers anyway, many people I know in hospitality didn’t need rent allowances for example before covid when the industry was doing fine, but only just. If they tax us harder than others on our low wages there’ll be countless applications for rent allowances, or council houses for those with children. Pushing the lowest paid for taxes will cost the government more in the long term I’d imagine. And they’d kill highly taxed businesses in this industry too. Thankfully my boss said she’ll hire us as “part time” doing full time hours if the taxes become too much, half our hours would be on the hush and cash in hand, And I doubt that’s unusual",18,9277057,9276853,"16hours ago"
6165,3698,297,"@Mark: Sean’s right.
350 x 52= 18200
20% of 18200 = 3640
3640 (tax due) – 3300 (tax credits) = €340
340 ÷ 52 = €6.53….",13,9277078,9276853,"15hours ago"
6166,3592,297,"@Mark: short sighted governments are the norm in Ireland. Plus a lot of the employees don’t have the luxury of a boss like yours.",6,9277105,9276853,"15hours ago"
6167,3699,297,"@Paul Gorry: I was on the PUP for 2 weeks back in April, I’m already paying it back, I owed €147, I worked that out as half the difference between €350 and the normal €203, so if that’s the case across the board, some people will be paying this back of a few years",3,9277201,9276853,"9hours ago"
6168,3695,297,"@Andrew Giles: if that’s the case I’d pay well over 2 grand at this point, emmigration here I come!",1,9277987,9276853,"1hour ago"
6169,3697,297,"In fairness making more on PUP now with a nice Xmas bonus",56,9276876,9276876,"18hours ago"
6170,3619,297,"@Winston Smith: when is bonus to be paid?",7,9276878,9276876,"18hours ago"
6171,3697,297,"@John Kenny: https://www.citizensinformation.ie/en/social_welfare/irish_social_welfare_system/christmas_bonus.html#",10,9276880,9276876,"18hours ago"
6172,3700,297,"I wonder how long some of them will get away with it",22,9276986,9276986,"17hours ago"
6173,3701,297,"@Colin Mcgahon: what do you mean how long,it’s been paid until April 2021 that’s how long and if we’re still in dire straits it’ll be extended further.",33,9277004,9276986,"16hours ago"
6174,3697,297,"@windbag: it will 100% be extended",14,9277014,9276986,"16hours ago"
6175,3702,297,"I’m on it since April. Absolutly needed it. A fair amount of debt built up since then. Start a new job Monday. Can’t wait. I don’t mind paying it back in tax over the next few years. Paid tax and social insurance all my life. That’s what it’s for.",12,9277395,9277395,"5hours ago"
6176,3441,297,"should have kept the shops open and closed the schools. Level 5 joke, just spent 40 minutes in traffic getting to work . . . total joke",7,9277333,9277333,"6hours ago"
6177,3703,297,"A good investment with a small percentage of your PUP could help but only if you have savings and can afford a little risk. I know this is not going to help a lot of people but maybe just have a look at some ETFs like MAGG it’s up 7% percent since it opened in September and could be a good investment for a mid to long term investment. Its just at about 6euro to buy.",1,9277541,9277541,"4hours ago"
6178,3703,297,"@Modern Irish Dad: I am not trying to recommend MAGG but just saying have a look around as if the market crashes again there could be great value out there in the next year or so.",2,9277555,9277541,"4hours ago"
6179,3704,298,"Thank you for putting this up. My mother and a very close friend had Parkinson’s, both now dead. It really is the gift that keeps on taking. A voracious thief and trickster. Michael J Fox handles it very elegantly. Very moving interview.",70,9277018,9277018,"16hours ago"
6180,3705,298,"This guy is an inspiration",48,9277079,9277079,"15hours ago"
6181,3379,268,"@Mr Wilde: over 50k dead in the UK & 1500 New cases per day in the US & 258k deaths. Hype?",200,9278131,9278120,"4mins ago"
6182,3707,268,"@Mr Wilde: you only think it’s overhyped because things haven’t gotten so bad here. Ignoring deaths, hospitals in countries where it’s out of control are overrun and people can’t get health care. Do you want us in a situation where it you can’t even begin to get the care you need if you break a leg, have a stroke, or any other serious injury because the hospital is overrun with covid patients? There’s more than just death here.",356,9278141,9278120,"1min ago"
6183,3708,268,"They just refuse to get it, opening properly regulated pubs will stop house parties and actually keep the spread down",260,9278129,9278129,"5mins ago"
6184,3475,268,"@Paul O Neill: Do you trust the publicans to operate in a responsible and regulated manner? Berlin Bar comes to mind.",267,9278138,9278129,"1min ago"
6185,3710,268,"So the Late Late is more important than people. O my O my O my.",225,9278128,9278128,"6mins ago"
6186,3650,268,"No inter county travel before Christmas week? That’s all us front line workers who will be working flat out over Christmas screwed from seeing family!",160,9278130,9278130,"4mins ago"
6187,3712,268,"@francie brady: And traffic chaos?",74,9278140,9278130,"1min ago"
6188,3605,268,"Christmas is the carrot but where’s the stick to prevent inter county travel?",5,9278136,9278136,"2mins ago"
6189,3279,268,"Nice to see GOLD is opening up again next week I was really missing it!",14,9278137,9278137,"1min ago"
6190,3278,265,"@Denis Ryan: Educated beyond their intelligence.",1,9278127,9277771,"7mins ago"
6191,3317,267,"@francis walsh: i live in rural.ireland and my family used to be involved in coursing and greyhound racing. Thankfully we educated ourselves and realised how cruel they were. Stop using rural ireland as an excuse. No one is going to greyhound racing anymore",13,9278123,9277714,"11mins ago"
6192,3317,267,"@J Flood: all dogs and all living beings deserve a life where they are treated well and humanely. You cannot say that about greyhound racing",26,9278125,9277828,"9mins ago"
6193,3497,269,"@feker: I certainly hope you’re not suggesting that one video of an isolated incident in which the natural world can be cruel is an excuse for man to intervene and shoot seals? I mean, fishermen on boats wouldn’t shoot seals, would they?",6,9278124,9277681,"10mins ago"
6194,3719,269,"@EdmundOrlando: Imagine that, a real doing what it was put here to do. How many fish do you think are removed by nets? Not as many as the seals take",6,9278145,9277681,"1min ago"
6195,3605,270,"@Paul Furey: I must say, your ability to get your argument across in a mature manner is second to none? Tell me, what do you hope to do when you leave school?",2,9278132,9277703,"5mins ago"
6196,3721,279,"@Dean: you missed the exclamation mark!",5,9278134,9277346,"5mins ago"
6197,3404,285,"@Fluke Kelly: The negative narrative of the 2004 campaign to remove the birthright of children born in ireland, was driven by and appealed to people’s fear of foreigners…
Even 16 years later, notwithstanding the negative tone of some of the comments in this thread, a generation has grown up, gone to school and are now in relationships, or married to children of foreign parents.
They all have a vote today and the majority are unlikely to hold xenophobic views, because fear only comes from the unknown, much like the change of attitudes around same sex marriage.",1,9278139,9277889,"4mins ago"
6198,3431,268,"@Mr Wilde: “Deaths and ICU in-line with normal years.”
So how do you explain the 900 – 1200 excess deaths recorded by the CSO?",52,9278152,9278120,"8mins ago"
6199,3338,268,"@Mjhint: in Ireland? Our target should be on ICU capacity not number of cases.",46,9278164,9278120,"1min ago"
6200,3725,268,"@Paul O Neill: “Properly regulated pubs” – that’s the problem right there, it won’t exist or be regulated.",186,9278150,9278129,"8mins ago"
6201,3605,268,"@Ajax Penumbra: So all publicans will allow that behavior? Nice generalistion",47,9278158,9278129,"4mins ago"
6202,3727,268,"@Colm Beck: Was just about to comment the same. I can’t believe I actually read that, and that it wasn’t a joke.",217,9278149,9278128,"8mins ago"
6203,3728,268,"@francie brady: exactly, any of us who are lucky enough to still be working, either at home or at place of business will have a tough time fitting in a visit to family in another county in such a short space of time.",89,9278159,9278130,"3mins ago"
6204,3725,268,"@Paul Mc: Don’t forget Tennis. Who the F plays tennis in winter ?",38,9278154,9278137,"6mins ago"
6205,3730,268,"So let’s play a Game with the whole thing.. its ON oh NO its OFF.. people are going to lose their Livelihoods retailers & Publicans will go bust’ whilst NEPHET continues Mediate with a lackluster Government and all the unemployment after Christmas will cost this Country Billions much more than it is Now.. Give Christmas a chance..!!!",72,9278151,9278151,"8mins ago"
6206,3631,268,"Can’t wait to be allowed to travel outside Dundalk to a place which have less cars with yellow registrations.",52,9278146,9278146,"9mins ago"
6207,3631,268,"@Vanessa: *has",8,9278147,9278146,"9mins ago"
6208,3733,268,"A min after mid night of Dec 2 …every hair dresser in the country is opening a min after Dec 1 … the info giving out was the country is at level 5 till Dec 2 make ur own mind up wot that means",8,9278157,9278157,"4mins ago"
6209,3734,268,"Seen Tennis being played but not Gold",5,9278156,9278156,"5mins ago"
6210,3631,268,"@Patrick Mangan: Peasant!",13,9278162,9278156,"1min ago"
6211,3736,268,"What about sports? It would be great to see sports such as basketball opening up a bit more, but since it is an indoor sport it stays essentially shut down in Level 3.",7,9278144,9278144,"10mins ago"
6212,3737,267,"We as tax payers and citizens should have a say in stopping funding of all of the racing industries. Thousands of the best acres in my Tipp are hovered up by racing billionaires who pay little tax and underpay their staff. Be nice to have a referendum on funding paddy Power and friends.",25,9278161,9278161,"3mins ago"
6213,3719,269,"@Oretani Wildlife: maybe the bullets were lodged in the heads? Hard to say without an autopsy",1,9278148,9277678,"10mins ago"
6214,3739,270,"@JusticeForJoe: interesting how when the evidence you ask for is provided you change tack and tell us how there is no time for this evidence to be assessed because of the threat or not which is the source of the original comment. I hope you realise the circular argument you are attempting to make. When there is no time for discourse on how to deal with a problem, we have a new problem.",6,9278160,9277682,"4mins ago"
6215,3352,270,"@Michael Mc Carthy: What is the percentage increase for heart attack/stroke deaths this year when compared to 2019 or 2018 ?",2,9278155,9277996,"8mins ago"
